precio,tcons,recamaras,tterreno,numban,condicion
825000,633.984,3,1524,1.75,5
365000,630.936,4,2710.5864,2.25,4
697000,981.456,4,1950.4152000000001,2.5,3
515000,819.912,2,4572,2.25,3
1249000,1203.96,5,13542.568800000001,3.25,3
640000,469.392,2,291.9984,2.25,3
455000,966.216,4,3257.7024,2.5,3
245000,527.304,3,2268.3216,2.5,3
315000,262.128,2,2532.2784,1,3
330000,438.91200000000003,3,1569.72,2.25,3
535000,313.944,2,1475.5368,1,3
235000,551.688,4,12081.967200000001,2.5,3
842000,661.416,4,2903.2200000000003,1.75,3
919950,966.216,5,2152.4976,2.75,3
399000,341.37600000000003,2,2639.8728,1,3
1400000,615.696,3,1676.4,2,3
288790,393.192,3,377.0376,1.75,3
270000,551.0784,3,5852.16,2.5,3
675000,505.968,3,2910.5352000000003,1.75,3
549900,1042.416,4,1448.1048,3.5,3
485000,469.392,3,2170.176,2.5,3
580000,445.00800000000004,2,1737.3600000000001,1.5,3
277500,515.1120000000001,3,1576.1208000000001,2.5,3
271920,429.76800000000003,3,3123.5904,2,3
609950,536.448,3,3154.6800000000003,2.25,4
310000,530.352,4,3375.6600000000003,1,3
275500,219.45600000000002,2,3474.7200000000003,1,5
416000,268.224,2,2026.92,1,5
410500,350.52000000000004,3,2072.6400000000003,1,3
424950,995.4768,4,1645.3104,3.25,3
1103990,841.248,4,1536.192,3.5,3
679950,679.7040000000001,3,1200.6072000000001,2.5,3
620047,536.448,4,1828.8000000000002,1.75,3
700000,606.552,3,3962.4,1.75,3
886000,725.4240000000001,3,1828.8000000000002,2.25,5
510000,435.86400000000003,3,2819.4,2,4
342500,640.08,5,3269.2848000000004,2.25,4
250275,240.792,2,3424.1232,1,4
464500,350.52000000000004,3,3190.0368000000003,1.75,5
720500,1021.08,4,10758.8304,2.5,4
379900,947.928,3,13705.9416,2,3
399950,563.88,4,1866.9,1.5,3
715000,905.2560000000001,4,8888.8824,2.5,3
436000,445.00800000000004,3,377.3424,2.5,3
585000,594.36,4,1133.856,2.5,3
655000,801.624,4,1219.2,2.5,3
724950,917.4480000000001,4,53108.352000000006,3.5,3
320000,643.128,4,1918.7160000000001,2.5,3
185000,417.576,3,2581.656,1.5,4
582500,353.26320000000004,2,1463.04,1.5,3
429950,612.648,3,2889.5040000000004,1.5,3
337500,710.1840000000001,4,1495.6536,2.5,3
400000,566.928,3,3945.3312,2,3
269500,347.47200000000004,2,22571.049600000002,1,4
399950,310.896,3,5501.64,1,3
363000,280.416,2,366.0648,2,3
418000,995.4768,4,1819.3512,3.25,3
495000,487.68,4,1944.624,1.75,3
560000,609.6,3,2240.28,1.5,3
600000,774.192,3,72360.1296,2,3
1095000,1014.984,4,2786.7864,2.75,4
726000,905.2560000000001,5,3150.108,3,3
513000,691.8960000000001,5,2637.1296,2,3
289950,509.016,3,1885.4928,2.5,3
440000,536.448,3,548.64,2.25,3
705000,859.5360000000001,3,2194.56,2.5,3
1337500,883.9200000000001,4,6423.3552,2.5,3
400000,185.928,2,1389.8880000000001,1,3
1050000,990.6,3,1552.3464000000001,3,3
470000,445.00800000000004,3,2507.5896000000002,1,3
607500,466.34400000000005,3,491.3376,3.25,3
625000,396.24,3,2194.56,1.5,5
430000,472.44,3,1840.6872,2,5
245000,518.1600000000001,4,1300.8864,2.5,3
1442500,829.056,2,5070.957600000001,2.5,3
219000,417.576,4,2421.3312,1.5,3
775000,612.648,3,2138.7816000000003,2,3
652600,676.6560000000001,4,1798.3200000000002,2.5,3
639900,1030.2240000000002,4,23102.0112,2.5,3
485000,432.81600000000003,3,1243.584,2,3
489990,743.712,5,6348.374400000001,2.25,4
400000,481.584,4,1627.632,1.75,3
530000,544.068,2,237.4392,2.5,3
389999,576.072,4,4806.696,2.5,4
686000,649.224,4,3246.1200000000003,2.25,4
158000,463.29600000000005,3,2194.56,2.5,4
450000,563.88,3,2641.7016000000003,1.75,4
710000,783.336,5,2926.08,2.5,3
577450,527.304,3,534.924,3,3
580000,484.632,3,590.3976,2.5,3
315000,707.1360000000001,5,2468.88,1.75,4
204000,304.8,3,3678.936,1,4
541000,545.592,3,1230.7824,2.5,3
360000,283.464,2,1858.6704000000002,1,4
485000,981.456,4,2253.0816,1.75,4
810000,1057.656,4,2254.3008,3.5,3
331000,756.8184,4,1737.6648,3,3
585000,938.784,3,2219.5536,2.75,3
685000,1002.792,3,27674.6208,2.5,4
75000,204.216,1,13221.3096,0,3
815000,1182.624,4,2196.9984,2.5,3
424950,841.248,4,1695.9072,2.5,3
826000,710.1840000000001,3,1219.2,3.25,3
455950,829.056,4,1759.0008,2.5,3
368500,762,4,8046.72,2.75,3
288000,475.488,3,2958.3888,2.25,4
260000,490.728,3,2262.5304,2.25,4
712000,1036.3200000000002,4,75413.9208,2.5,3
330000,609.6,5,2407.92,2.25,4
600000,765.048,4,11625.3768,2,3
340000,850.392,8,2040.6360000000002,2.75,3
390000,359.66400000000004,3,5045.0496,1.75,4
305000,548.64,3,3717.3408000000004,1.5,4
334850,265.176,2,1717.548,1,3
178500,225.55200000000002,2,1969.008,1,3
330000,661.416,3,1212.4944,2,5
325000,310.896,2,327.9648,0.75,3
440000,335.28000000000003,2,331.6224,2.75,3
330000,615.696,3,3368.04,1.75,4
329000,746.76,3,1981.2,2.25,4
305000,740.664,4,1816.3032,2.5,3
827500,551.688,3,2194.56,2.5,5
685000,954.9384,4,4936.845600000001,2.25,3
875000,1155.192,4,2095.1952,3.5,3
267000,396.24,3,2939.4912,2,3
255000,451.10400000000004,2,2944.368,1.5,3
200000,527.304,2,2929.128,1,3
775950,905.2560000000001,4,1341.1200000000001,2.5,3
497000,496.824,3,1163.4216000000001,2.25,3
320000,609.6,3,2974.848,1.75,4
650000,1042.416,4,67713.14880000001,2.5,3
490000,524.256,3,3822.192,1.75,4
510000,1005.84,6,2194.56,4.5,3
675000,777.24,3,1509.9792,2.5,4
432100,560.832,3,2240.28,1.75,3
319900,754.38,4,1303.3248,2.75,3
685900,697.9920000000001,3,2786.4816,2.5,3
775000,603.504,3,2379.5736,2.5,4
735000,975.36,4,2318.004,3.5,3
690000,859.5360000000001,4,2531.9736000000003,2.5,3
268750,243.84,4,2674.6200000000003,1,3
770000,630.936,3,16628.9736,2.75,3
323000,268.224,2,521.8176,1,4
709000,847.344,3,2194.56,2.75,4
445000,320.04,3,1726.3872000000001,1,4
362764,445.00800000000004,3,1325.88,2,3
1225000,1121.664,3,3502.4568000000004,3.5,3
635000,758.952,4,12377.3184,2.5,3
828000,646.176,4,3304.3368,2.5,4
864500,1072.896,4,10970.0568,2.5,4
338000,515.1120000000001,3,536.448,2.5,3
276000,265.176,3,2450.592,1,3
460000,569.976,3,4780.7880000000005,1.5,3
289950,539.496,3,2880.36,2.5,3
210000,438.91200000000003,3,2197.608,2,3
618000,713.2320000000001,3,1106.424,2.5,3
445000,429.76800000000003,3,1554.48,1.75,4
375000,682.7520000000001,3,1584.96,2,3
270000,490.728,3,1891.284,1.75,4
372000,701.0400000000001,4,2340.864,1,3
265000,414.528,3,1818.7416,1,3
838000,1008.888,4,13105.7904,2.5,3
747000,301.752,2,1219.2,1,4
350000,307.848,3,3427.1712,1,4
322000,694.9440000000001,4,2194.56,2.5,3
367500,505.968,3,3591.4584,1,4
367000,246.888,3,2133.6,1,3
485000,582.168,5,1678.8384,2,3
980000,1133.856,4,2179.32,3.25,3
170000,246.888,2,3012.0336,1,3
350000,402.336,2,22433.280000000002,1.5,3
670950,545.592,3,723.9000000000001,2.5,3
535000,813.816,3,1556.9184,3.25,3
262500,295.656,3,2393.8992000000003,1,4
2140000,1557.528,6,2172.6144,4,4
270000,475.488,4,1307.592,1.75,3
422000,228.60000000000002,2,1219.2,1,4
716000,691.8960000000001,3,2397.5568000000003,2.5,4
320000,542.544,3,2084.832,1,4
960000,947.928,4,3473.8056,2.5,4
390000,472.44,3,490.1184,3,3
496600,582.168,3,1695.2976,2.5,3
440000,877.8240000000001,4,2251.2528,2.5,4
603000,518.1600000000001,3,853.44,2.25,5
1850000,1267.968,4,3150.108,3.25,3
489000,310.896,3,2765.1456000000003,1.5,3
420000,731.52,4,6096,2.75,3
282950,381,3,2499.36,1,4
154950,487.68,4,3103.7784,1,4
399000,548.64,3,1005.84,2.5,3
445838,685.8000000000001,3,1734.9216000000001,2.5,3
445000,454.15200000000004,3,3305.2512,1.75,3
175000,435.86400000000003,3,1499.616,1.75,2
400000,455.67600000000004,3,285.2928,2.5,3
499950,414.528,3,3429,1.5,4
260000,509.016,3,1766.9256,2.5,3
780000,920.4960000000001,4,4621.9872000000005,2.5,4
445000,707.1360000000001,4,3769.7664,2.75,3
330000,359.66400000000004,4,2217.42,2,3
1881580,1344.1680000000001,5,3962.4,3.5,3
1898000,1225.296,4,2943.1488,4.5,3
875000,1097.28,4,6642.8112,2.5,4
1569500,1712.976,5,1767.8400000000001,4.5,3
432500,457.20000000000005,4,565.7088,1.75,5
520000,932.6880000000001,4,2182.6728000000003,2.5,3
405000,438.91200000000003,3,659.2824,2.5,3
1080000,682.7520000000001,3,6546.189600000001,2.5,3
637000,883.9200000000001,4,1768.7544,2.75,3
561000,777.24,4,1644.3960000000002,2.5,3
195000,435.86400000000003,3,2304.288,1.5,5
329990,737.616,4,2571.9024,2.75,3
191000,213.36,2,1524,1,5
300000,457.20000000000005,3,2545.6896,1.75,5
595000,1139.952,5,2057.4,2.75,4
430000,231.64800000000002,2,2168.3472,1,3
279000,637.032,4,2725.2168,2.25,3
710000,426.72,3,685.8000000000001,1,3
318200,606.552,3,1110.6912,2.5,3
350000,652.272,4,2162.556,2.5,3
462000,420.624,5,1310.64,2,3
975000,563.88,3,1524,3,2
540000,926.5920000000001,4,3134.2584,2.25,4
469000,1082.04,4,4248.3024000000005,2.75,5
249000,484.632,3,2296.668,1.75,5
308950,487.68,3,1905,2.5,3
347500,557.784,3,3668.5728000000004,1,3
260000,472.44,2,4648.2,1,5
640000,737.616,3,2512.7712,2.5,3
998000,1027.1760000000002,3,3583.5336,2.25,4
605000,932.6880000000001,5,2701.1376,3.5,3
423000,335.28000000000003,3,3049.5240000000003,1.75,5
1955000,950.976,4,2407.3104000000003,2.75,4
712000,832.104,4,1336.548,2.5,3
349000,530.352,3,2341.4736000000003,1.75,3
280000,530.352,3,2628.9,1.75,4
229500,569.976,2,2019.3000000000002,1.75,3
212000,188.976,1,2322.576,1,3
229000,362.71200000000005,3,914.4000000000001,2.5,3
1380000,1234.44,5,5738.4696,4.25,4
825000,612.648,3,941.832,1.75,5
543000,722.3760000000001,2,66385.44,2,3
682000,557.784,3,1560.576,1.75,5
350000,499.872,3,2194.56,2.25,4
720000,615.696,3,353.26320000000004,2.5,3
275000,420.624,3,1371.6000000000001,2,3
219950,457.20000000000005,3,2321.052,2.25,3
435000,298.704,3,1524,2,3
386000,387.096,3,401.7264,1.5,3
560000,701.0400000000001,4,2435.0472,2.5,3
495000,899.1600000000001,3,3717.3408000000004,2,4
264000,536.448,3,2280.5136,1.75,4
550000,655.32,4,8394.192000000001,2.5,3
257500,522.732,3,2078.4312,2.25,3
563000,429.76800000000003,4,1029.0048000000002,1,5
499000,469.392,3,404.1648,2.5,3
599000,780.288,3,4474.464,2,3
641000,432.81600000000003,2,1625.1936,1,3
450000,463.29600000000005,3,2408.8344,1.5,4
245000,262.128,2,1865.3760000000002,1,3
665000,493.776,3,804.672,2,5
349950,499.872,2,1272.8448,1.75,4
294000,249.936,2,1940.3568,1,5
337000,795.528,4,1597.152,2.5,3
869000,579.12,2,3999.5856000000003,1.75,3
585000,451.10400000000004,3,1463.04,1.75,4
312000,743.712,3,4038.6000000000004,2,4
1305000,996.696,5,1243.584,3.5,3
812500,856.488,4,3139.44,2.75,4
1047500,893.0640000000001,3,2135.1240000000003,2.25,3
310000,573.024,4,3703.32,1.75,3
447000,502.92,3,937.5648,2.5,3
440000,435.86400000000003,3,2560.32,1.75,4
326188,396.24,3,2682.2400000000002,1,3
375000,332.232,1,1600.2,1,3
212000,323.088,3,2811.78,1.5,4
380000,402.336,5,11620.5,1.75,4
453500,472.44,3,2215.896,1.75,5
215000,518.1600000000001,4,2034.5400000000002,2.5,3
281000,390.144,3,296.8752,1.5,3
410000,655.32,4,8334.756000000001,2.25,5
295000,505.968,3,2476.5,2.5,3
220500,301.752,2,17525.695200000002,1,2
305000,679.7040000000001,4,1977.2376000000002,2.5,3
335000,323.088,2,366.3696,1.75,3
330000,268.224,2,534.3144,1,4
310000,957.072,4,6736.08,2.5,4
400000,707.1360000000001,4,1219.2,1,3
1460000,1280.16,4,4374.7944,3.5,3
213550,481.584,3,2603.2968,2.5,3
400000,408.432,2,377.952,2.5,3
567000,801.624,4,3417.7224,1.75,4
220000,304.8,3,1834.8960000000002,1,3
788000,816.864,4,2675.5344,2.5,4
400000,460.24800000000005,3,2329.2816000000003,1.5,3
396000,603.504,3,2907.7920000000004,1,3
660000,597.408,4,1371.6000000000001,1.5,3
474000,332.232,2,963.168,1,3
441000,335.28000000000003,4,1005.84,1.5,1
467500,557.784,3,1966.8744000000002,1,4
317000,323.088,3,1752.6000000000001,1.5,2
515000,554.736,3,1609.344,2.5,4
544000,713.2320000000001,4,2125.3704000000002,2.5,3
585000,710.1840000000001,3,10287,2.5,3
652000,448.05600000000004,3,1865.9856000000002,1,3
184500,219.45600000000002,2,1792.2240000000002,1,3
700000,850.392,6,1386.8400000000001,3,4
368000,283.464,2,506.5776,2,3
1150000,1267.968,4,10668,3.75,3
856000,451.10400000000004,3,822.96,1.5,3
450000,310.896,2,1524,1,4
226000,460.24800000000005,2,6057.595200000001,1,3
335000,347.47200000000004,3,4843.272,1.5,3
390000,755.904,3,16230.6,2.5,3
745000,734.568,4,1722.1200000000001,2.75,5
650000,743.712,4,2840.7360000000003,2.25,4
401000,387.096,3,406.2984,2,3
338500,350.52000000000004,2,216.71280000000002,2.25,3
502000,612.648,3,3413.76,2.75,3
336000,643.128,3,1386.5352,2.5,4
416000,545.592,3,3518.0016,2.5,5
339000,530.352,3,6699.504,1.5,4
1290000,1045.464,4,2194.56,2.5,3
275000,521.208,3,2203.704,2.5,3
228950,341.37600000000003,3,2019.3000000000002,1,3
337000,438.91200000000003,3,3463.7472000000002,1.75,3
800000,640.08,3,1353.3120000000001,2.5,3
2500000,1014.984,4,7423.099200000001,4,4
380000,771.144,3,3670.4016,2.25,3
222000,301.752,3,2694.4320000000002,1,3
760000,1072.896,4,2467.356,2.5,3
575000,935.7360000000001,5,2194.56,2.5,3
1655000,1075.944,4,1676.4,2.25,3
787000,405.384,3,2286,1.75,3
209000,256.03200000000004,2,1604.7720000000002,1,5
254000,563.88,3,1401.1656,2.5,3
536000,697.9920000000001,3,10530.2304,2.75,4
359950,393.192,3,57755.332800000004,1,4
345000,377.952,3,3413.76,1.5,4
489000,688.8480000000001,3,6041.4408,2.5,3
270000,585.216,4,2589.8856,2.5,3
250000,537.972,3,2332.3296,2.25,3
1240000,862.5840000000001,5,2286,3,3
760000,737.616,4,3134.868,2.5,3
1712500,896.1120000000001,3,1655.6736,3.25,4
680000,762,4,1508.76,2.75,3
566000,661.416,4,2358.2376,2.25,3
247200,417.576,3,2657.5512000000003,1.75,3
712000,975.36,3,2041.8552000000002,2.75,3
450000,731.52,4,2344.8264,2.5,3
286000,335.28000000000003,3,228.60000000000002,2.75,3
365000,591.312,4,7802.88,2,1
355000,283.464,2,227.68560000000002,2.25,3
890000,777.24,4,1219.2,1,3
288000,350.52000000000004,3,270.3576,2.5,3
504200,365.76,2,514.1976000000001,1.5,3
260000,234.696,2,2409.7488000000003,1,4
790000,1085.088,4,1858.6704000000002,3.5,3
550000,697.9920000000001,3,1928.7744,2.5,3
460500,454.15200000000004,3,3246.1200000000003,1,3
1300000,1255.776,4,4273.6008,3,3
1720000,1399.0320000000002,5,10682.0208,4,3
543000,469.392,3,382.8288,2.5,3
227000,725.4240000000001,3,3865.1688000000004,1.75,1
285000,536.448,4,1676.4,2,3
290000,609.6,3,2259.7872,2.5,4
230000,521.208,3,1584.96,2,5
1250000,963.168,4,1524,3.25,5
808000,1060.704,4,1908.6576,2.5,3
240000,509.016,2,3011.424,1.5,4
311000,262.128,2,1005.84,1,5
640000,755.904,3,3291.84,3.5,3
407000,892.1496000000001,4,1828.8000000000002,2.5,3
545000,518.1600000000001,3,1752.6000000000001,1.75,5
428000,481.584,3,154545.18240000002,1.75,4
425000,377.952,3,1752.6000000000001,1,4
834800,1057.656,3,1271.3208,3.5,3
319900,347.47200000000004,3,6212.7384,1.5,3
205000,417.576,3,3263.7984,1,3
770000,883.9200000000001,3,7178.04,2.5,3
439990,469.392,4,607.7712,2.5,3
330000,408.432,3,1243.584,2.25,3
512500,670.5600000000001,4,2103.12,2.25,4
344000,396.24,2,1420.0632,2,3
385000,307.848,2,1219.2,1,3
400000,655.32,4,1645.0056000000002,2.5,3
348000,829.056,4,2346.0456,2.5,4
1388000,1051.56,4,5303.52,2.5,4
393000,298.704,2,1021.08,1,4
747500,856.488,4,3627.7296,2.5,4
445000,673.6080000000001,3,2441.4480000000003,2.5,3
575000,374.904,2,830.8848,1,3
580000,493.776,3,356.92080000000004,2.5,3
287000,381,3,8187.537600000001,1,3
417500,691.8960000000001,5,2031.1872,3,3
515000,475.488,3,310.896,2,3
1075000,862.5840000000001,3,17260.2144,2.5,3
319990,560.832,3,2232.9648,2.25,5
369900,231.64800000000002,1,3072.0792,0.75,5
830000,890.0160000000001,5,855.8784,3,3
372000,521.208,3,1716.9384,2.5,3
340000,801.624,3,3022.3968,2.25,4
653000,816.864,3,2569.1592,2,4
353000,381,3,263.3472,2.5,3
392000,701.0400000000001,4,12547.7016,2.5,3
680000,765.048,4,1146.9624000000001,3.5,3
515000,588.264,2,1697.736,1.75,3
445000,1051.56,4,1524,3.25,3
269950,490.728,3,2190.5976,2.25,3
653000,658.368,4,2133.6,2.5,4
250000,673.6080000000001,3,3386.6328000000003,1.5,3
147000,326.136,3,4267.2,1,3
845000,1024.1280000000002,4,12335.560800000001,2.5,4
303000,475.488,3,1249.68,2.5,3
386500,463.29600000000005,3,2240.28,1.75,4
380950,341.37600000000003,2,316.6872,2,3
329000,365.76,3,1722.1200000000001,1,3
89950,173.73600000000002,1,1243.584,1,3
840000,1088.136,3,1905,3,3
392500,283.464,3,2003.1456,1,3
518000,880.8720000000001,5,3994.0992,2.5,3
281000,283.464,2,792.48,1,3
418500,548.64,3,3791.712,2,3
280000,353.56800000000004,3,3316.5288,1,2
172500,460.24800000000005,2,6304.7880000000005,2,2
297500,667.5120000000001,4,2468.88,2.5,4
495000,762,5,2322.576,3.25,3
491500,475.488,3,3657.6000000000004,2.25,4
451000,545.592,3,2991.0024000000003,1.75,3
486000,655.32,4,12024.0552,2.5,3
773000,752.856,3,1097.28,2.75,3
385000,454.15200000000004,3,2935.224,1.5,4
1300000,1335.0240000000001,4,22571.049600000002,3.5,3
244000,441.96000000000004,4,2731.0080000000003,1,3
613000,630.936,5,3657.6000000000004,2.5,4
315000,533.4,3,3810,1.5,3
487028,394.716,2,333.1464,1.5,3
1228000,1746.5040000000001,4,13699.8456,2.5,3
849900,694.9440000000001,2,195438.67440000002,2,3
445000,576.072,3,9857.232,1.75,3
339000,289.56,2,2424.3792000000003,1,4
1042030,1252.728,4,13277.088000000002,5,4
749950,886.9680000000001,4,5699.76,2.75,3
1067000,1481.328,6,3594.5064,3.5,3
265000,487.68,2,2418.8928,1,3
750000,996.696,3,51206.4,2.25,4
305000,707.1360000000001,4,1427.3784,2.5,3
710000,637.032,4,2457.9072,2.75,5
437000,344.42400000000004,3,372.1608,2.25,3
464500,533.4,4,3468.9288,2.5,4
648000,798.576,4,1661.16,2.5,3
490000,722.3760000000001,3,3717.3408000000004,2,4
325000,484.632,3,2487.168,1,3
500000,640.08,4,3846.576,2,4
296000,414.528,3,3274.1616000000004,1.75,5
439500,414.528,4,1676.4,1,3
599000,472.44,2,2350.9224,1,3
975000,829.056,4,3186.684,2.5,3
335000,313.944,3,2194.56,1,3
608000,682.7520000000001,3,1143,1.5,3
216650,451.10400000000004,3,328.2696,3.5,3
325000,509.016,3,5203.2408000000005,2,3
353000,542.544,4,2985.2112,1.75,3
165000,307.848,3,2343.9120000000003,1,4
600000,792.48,6,2849.88,3,4
220000,304.8,3,68111.2176,1,4
1890000,1306.068,4,2848.356,4.25,3
280000,548.64,3,2650.8456,2.5,3
705000,701.0400000000001,2,1950.72,2.5,3
650000,435.86400000000003,3,1292.352,1,3
349900,771.144,5,1288.9992,2.5,3
285000,597.408,4,3169.92,2.25,4
920000,1005.84,6,1285.6464,3,3
660000,731.52,3,1973.2752,2.5,3
99000,292.608,2,2510.3328,1,2
329950,652.272,4,2704.7952,2.25,3
799990,774.192,4,1770.2784000000001,3.5,5
270000,411.48,3,2040.9408,2,5
464000,676.6560000000001,4,4642.7136,2.25,3
437000,518.1600000000001,4,3243.6816000000003,1.75,4
170000,417.576,3,3101.6448,1.5,3
550000,307.848,3,1865.3760000000002,1,3
392500,731.52,4,6072.530400000001,2.75,5
144975,274.32,2,2286,1,3
218500,487.68,2,2731.3128,1,4
329500,551.688,3,3983.1264,1,4
197000,234.696,2,2632.2528,1,2
200000,310.896,4,13096.0368,1,4
280005,344.42400000000004,3,2194.56,1.5,3
454000,777.24,5,2804.1600000000003,2.25,4
938000,734.568,4,3013.2528,2.5,5
455000,731.52,3,5254.4472000000005,1,4
367950,923.5440000000001,4,2895.6000000000004,2.5,3
237100,414.528,3,2926.9944,1.75,3
950000,847.344,3,83830.05840000001,2.5,3
640000,1246.632,4,65588.6928,2.5,4
390000,429.76800000000003,3,8039.1,2.5,3
372500,755.904,5,3075.4320000000002,3,3
370000,502.92,3,2515.8192,1.75,5
364000,612.648,4,2628.9,1.75,4
479000,417.576,3,914.4000000000001,1,3
1365000,637.032,3,1828.8000000000002,2.5,4
171000,463.29600000000005,4,5996.0256,2,3
335000,621.792,3,1828.8000000000002,1.5,3
350000,853.44,7,2916.6312000000003,3,3
405000,966.216,3,3886.2000000000003,2.5,3
342000,542.544,3,3172.6632,1.75,3
500000,463.29600000000005,2,2450.592,1.5,5
312500,557.784,3,2428.9512,1.75,3
267000,426.72,3,2468.88,1,3
303000,295.656,2,2971.8,2,5
178000,256.03200000000004,3,1981.2,1,5
680000,652.272,3,1092.4032,1.75,3
365000,487.68,5,1270.4064,2,3
920000,1115.568,3,20181.112800000003,3.25,3
679000,844.296,3,2849.88,2.5,3
245000,451.10400000000004,3,1188.72,1.75,4
238000,448.05600000000004,3,9957.816,1,3
275000,627.888,4,2240.28,2.75,3
3204000,1466.088,4,5745.7848,4,3
360000,557.784,3,3048,1.75,4
518000,658.368,4,2971.8,2.5,3
586000,649.224,4,2743.2000000000003,2.25,4
417000,637.032,4,1219.2,2,3
415000,926.5920000000001,4,2171.7000000000003,3.5,3
359000,481.584,4,1949.5008,1.75,4
349950,432.81600000000003,3,354.17760000000004,2.5,3
267500,487.68,3,2765.1456000000003,1.5,4
239000,417.576,4,2693.5176,2,3
845000,877.8240000000001,4,10853.928,2.5,3
610000,670.5600000000001,4,2194.56,2.25,4
230000,408.432,3,2514.6,1.75,3
500000,832.104,4,10698.480000000001,2.25,3
286285,603.504,4,2960.8272,2.25,3
400000,344.42400000000004,3,1249.68,1,3
280000,499.872,3,4038.2952,2,3
355000,551.688,3,972.9216,2.5,3
215000,390.144,3,3052.8768,1.75,4
295000,515.1120000000001,3,1250.2896,2.5,3
665000,694.9440000000001,4,1121.664,1.75,5
399950,655.32,4,19718.731200000002,3,3
375000,420.624,3,1542.288,1.75,3
700500,780.288,3,10748.772,2.5,3
485000,426.72,4,1097.28,2,3
1697000,792.48,3,2011.68,2,3
375000,615.696,4,3810,2.25,2
292000,490.728,3,1172.8704,2.5,3
176000,408.432,3,1656.2832,3.25,3
425500,463.29600000000005,4,3240.0240000000003,1.75,4
690000,819.912,5,1463.04,3.5,3
905000,1014.984,4,2912.9736000000003,2.5,3
750000,950.976,5,4752.7464,2.5,3
468000,448.05600000000004,3,1705.9656,2.25,3
465000,341.37600000000003,2,366.0648,1.5,3
549000,1048.512,5,3764.28,2.5,4
613500,571.8048,3,466.64880000000005,3.25,3
160000,262.128,3,3627.1200000000003,1,4
339000,557.784,4,2621.5848,2.5,3
330000,262.128,2,2532.2784,1,4
657000,835.152,4,2596.896,1.75,3
622500,1011.936,5,7242.048000000001,2.75,4
2475000,1322.832,3,1507.8456,3.25,3
382500,673.6080000000001,4,2157.6792,2.5,3
429900,804.672,4,2628.9,2.5,3
800000,911.3520000000001,4,5123.3832,2.5,3
570000,789.432,4,2585.6184000000003,2.5,3
217500,426.72,3,2909.6208,1.75,4
100000,201.168,2,1597.152,0.75,4
433000,585.216,3,2194.56,2,3
345000,469.392,3,986.6376,2.5,3
255000,384.048,2,2380.4880000000003,1,3
627000,591.312,3,1158.24,2,4
